date,currency_code,name,local_price,dollar_ex,dollar_price
2009-07-01,UYU,Uruguay,61,23.17,2.632714717306862
2009-07-01,USD,United States,3.43,1,3.43
2009-07-01,ZAR,South Africa,17.95,8.2805,2.1677434937503772
2010-01-01,AED,UAE,11,3.673,2.9948271167982576
2010-01-01,ARS,Argentina,7,3.7985,1.842832697117283
2010-01-01,AUD,Australia,4.35,1.09355,3.9778702391294405
2010-01-01,BRL,Brazil,8.2,1.7233,4.758312539894388
2010-01-01,CAD,Canada,4.12,1.0368,3.973765432098766
2010-01-01,CHF,Switzerland,6.5,1.03115,6.30364156524269
2010-01-01,CLP,Chile,1600,503.1,3.1802822500496917
2010-01-01,CNY,China,12.5,6.8272,1.8309116475275369
2010-01-01,COP,Colombia,8200,2095.6,3.912960488642871
2010-01-01,CRC,Costa Rica,2050,582.57,3.5188904337676155
2010-01-01,CZK,Czech Republic,67.64,18.21005,3.7144324150675043
2010-01-01,DKK,Denmark,30.94,5.16195,5.993858909908077
2010-01-01,EGP,Egypt,13,5.465,2.3787740164684354
2010-01-01,EUR,Euro area,3.36,0.693649638,4.8439439969836755
2010-01-01,GBP,Britain,2.29,0.623752495,3.6713280000587414
2010-01-01,HKD,Hong Kong,14.8,7.75655,1.9080647968491147
2010-01-01,HUF,Hungary,720,186.6508,3.8574707421559404
2010-01-01,IDR,Indonesia,20900,9320,2.242489270386266
2010-01-01,ILS,Israel,14.9,3.7325,3.9919624916275955
2010-01-01,JPY,Japan,320,91.54,3.4957395674022282
2010-01-01,KRW,South Korea,3400,1140.5,2.9811486190267424
2010-01-01,LKR,Sri Lanka,210,114.86,1.828312728539091
2010-01-01,MXN,Mexico,32,12.81375,2.4973173348941566
2010-01-01,MYR,Malaysia,7.05,3.3875,2.081180811808118
2010-01-01,NOK,Norway,40,5.69555,7.02302674895313
2010-01-01,NZD,New Zealand,4.9,1.35685,3.6113055975236765
2010-01-01,PKR,Pakistan,200,82.6,2.4213075060532687
2010-01-01,PEN,Peru,8.056,2.8705,2.8064797073680543
2010-01-01,PHP,Philippines,101.52,45.92,2.210801393728223
2010-01-01,PLN,Poland,8.1,2.83565,2.856487930456862
2010-01-01,RUB,Russia,70,29.927,2.3390249607377953
2010-01-01,SAR,Saudi Arabia,10,3.7502,2.666524452029225
2010-01-01,SGD,Singapore,4.45,1.39555,3.1887069614130628
2010-01-01,SEK,Sweden,39,7.0821,5.506841191172111
2010-01-01,THB,Thailand,70,33.135,2.1125697902519995
2010-01-01,TRY,Turkey,5.65,1.47455,3.831677460920281
2010-01-01,TWD,Taiwan,75,31.8425,2.3553427023631937
2010-01-01,UAH,Ukraine,14,7.66,1.8276762402088773
2010-01-01,UYU,Uruguay,77,23.17,3.323262839879154
2010-01-01,USD,United States,3.43,1,3.43
2010-01-01,ZAR,South Africa,17.95,7.3045,2.457389280580464
2010-07-01,AED,UAE,11,3.67285,2.9949494261949168
2010-07-01,ARS,Argentina,14,3.93375,3.558945027009851
2010-07-01,AUD,Australia,4.35,1.133722578,3.8369175002881524
2010-07-01,BRL,Brazil,8.71,1.77495,4.907180483957295
2010-07-01,CAD,Canada,4.17,1.04235,4.00057562239171
2010-07-01,CHF,Switzerland,6.5,1.05085,6.185468906123614
2010-07-01,CLP,Chile,1750,523.65,3.3419268595435883
2010-07-01,CNY,China,13.2,6.7769,1.9477932387964996
2010-07-01,COP,Colombia,8200,1868.45,4.388664400974069
2010-07-01,CRC,Costa Rica,2000,522.115,3.830573724179539
2010-07-01,CZK,Czech Republic,67.64,19.7476,3.4252263566205516
2010-07-01,DKK,Denmark,28.5,5.81365,4.902255897757863
2010-07-01,EGP,Egypt,13,5.699,2.2811019477101246
2010-07-01,EUR,Euro area,3.380031071,0.78015291,4.332523826643164
2010-07-01,GBP,Britain,2.29,0.657375756,3.4835479999052477
2010-07-01,HKD,Hong Kong,14.8,7.7742,1.9037328599727303
2010-07-01,HUF,Hungary,740,221.96915,3.333796610925437
2010-07-01,IDR,Indonesia,22780,9063,2.51351649564162
2010-07-01,ILS,Israel,14.9,3.8619,3.858204510733059
2010-07-01,JPY,Japan,320,87.18,3.670566643725625
2010-07-01,KRW,South Korea,3400,1204.45,2.822865208186309
2010-07-01,LKR,Sri Lanka,210,112.775,1.862114830414542
2010-07-01,MXN,Mexico,32,12.782,2.5035205758097323
2010-07-01,MYR,Malaysia,7.05,3.2135,2.1938696125719623
2010-07-01,NOK,Norway,45,6.24625,7.2043225935561335
2010-07-01,NZD,New Zealand,5,1.39275766,3.5900000004308
2010-07-01,PKR,Pakistan,210,85.525,2.4554223911137094
2010-07-01,PEN,Peru,10,2.8275,3.5366931918656057
2010-07-01,PHP,Philippines,102,46.47,2.194964493221433
2010-07-01,PLN,Poland,8.3,3.1969,2.5962651318464767
2010-07-01,RUB,Russia,71,30.44325,2.332208289193828
2010-07-01,SAR,Saudi Arabia,10,3.75045,2.6663467050620593
2010-07-01,SGD,Singapore,4.23,1.3742,3.0781545626546354
2010-07-01,SEK,Sweden,48.4,7.37355,6.564002414033945
2010-07-01,THB,Thailand,70,32.305,2.1668472372697725
2010-07-01,TRY,Turkey,5.95,1.5293,3.8906689334989863
2010-07-01,TWD,Taiwan,75,32.1055,2.3360483406269954
2010-07-01,UAH,Ukraine,14.5,7.899,1.8356754019496138
2010-07-01,UYU,Uruguay,79,21.1,3.744075829383886
2010-07-01,USD,United States,3.53,1,3.53
2010-07-01,ZAR,South Africa,18.45,7.5365,2.4480859815564253
2011-07-01,AED,UAE,12,3.67305,3.267039653693797
2011-07-01,ARS,Argentina,20,4.1325,4.839685420447671
2011-07-01,AUD,Australia,4.56,0.922381589,4.943724001412174
2011-07-01,EUR,Austria,3.09,0.697520315,4.429978501773099
2011-07-01,EUR,Belgium,3.75,0.697520315,5.376187502151819
2011-07-01,BRL,Brazil,9.5,1.5416,6.162428645563051
2011-07-01,CAD,Canada,4.73,0.94585,5.000792937569383
2011-07-01,CHF,Switzerland,6.5,0.80615,8.063015567822365
2011-07-01,CLP,Chile,1850,462.75,3.997839005942734
2011-07-01,CNY,China,14.65,6.445,2.2730799069045773
2011-07-01,COP,Colombia,8400,1770.5,4.744422479525558
2011-07-01,CRC,Costa Rica,2050,504.305,4.065000347012225
2011-07-01,CZK,Czech Republic,69.32,17.0219,4.07240084831893
2011-07-01,EUR,Germany,3.4,0.697520315,4.874410001950983
2011-07-01,DKK,Denmark,28.5,5.19845,5.482403408708365
2011-07-01,EGP,Egypt,14.09,5.962,2.36330090573633
2011-07-01,EUR,Spain,3.5,0.697520315,5.0177750020083645
2011-07-01,EUR,Estonia,2.2,0.697520315,3.154030001262401
2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.928401835866243
2011-07-01,EUR,Finland,3.75,0.697520315,5.376187502151819
2011-07-01,EUR,France,3.5,0.697520315,5.0177750020083645
2011-07-01,GBP,Britain,2.39,0.614137444,3.8916369997462654
2011-07-01,EUR,Greece,3.26,0.697520315,4.673699001870648
2011-07-01,HKD,Hong Kong,15.1,7.7918,1.9379347519186836
2011-07-01,HUF,Hungary,760,188.0724,4.040996977759629
2011-07-01,IDR,Indonesia,22534,8523,2.643904728382025
2011-07-01,INR,India,84,44.4,1.8918918918918919
2011-07-01,EUR,Ireland,3.8,0.697520315,5.44787000218051
2011-07-01,ILS,Israel,15.9,3.40335,4.671867424743268
2011-07-01,EUR,Italy,3.5,0.697520315,5.0177750020083645
2011-07-01,JPY,Japan,320,78.365,4.083455624322083
2011-07-01,KRW,South Korea,3700,1056.2,3.503124408256012
2011-07-01,LKR,Sri Lanka,280,109.475,2.5576615665677096
2011-07-01,MXN,Mexico,32,11.67075,2.7418974787395842
2011-07-01,MYR,Malaysia,7.2,2.973,2.421796165489405
2011-07-01,EUR,Netherlands,3.25,0.697520315,4.659362501864909
2011-07-01,NOK,Norway,45,5.41405,8.311707501777782
2011-07-01,NZD,New Zealand,5.1,1.156069364,4.41150000061761
2011-07-01,PKR,Pakistan,205.13,86.345,2.375702125195437
2011-07-01,PEN,Peru,10,2.7375,3.6529680365296806
2011-07-01,PHP,Philippines,118,42.41,2.7823626503183214
2011-07-01,PLN,Poland,8.63,2.7968,3.0856693363844396
2011-07-01,EUR,Portugal,2.9,0.697520315,4.157585001664073
2011-07-01,RUB,Russia,75,27.7525,2.7024592379064947
2011-07-01,SAR,Saudi Arabia,10,3.7502,2.666524452029225
2011-07-01,SGD,Singapore,4.41,1.20705,3.65353547906052
2011-07-01,SEK,Sweden,48.4,6.3352,7.639853516858189
2011-07-01,THB,Thailand,70,29.75,2.3529411764705883
2011-07-01,TRY,Turkey,6.5,1.72285,3.772818295266564
2011-07-01,TWD,Taiwan,75,28.834,2.60109592841784
2011-07-01,UAH,Ukraine,16.5,7.994,2.06404803602702
2011-07-01,UYU,Uruguay,90,18.45,4.878048780487805
2011-07-01,USD,United States,3.64,1,3.64
2011-07-01,VEF,Venezuela,28,4.29465,6.519739676108647
2011-07-01,ZAR,South Africa,19.45,6.76885,2.8734570865065705
2012-01-01,AED,UAE,12,3.673,3.2670841274162807
2012-01-01,ARS,Argentina,20,4.3135,4.636606004404776
2012-01-01,AUD,Australia,4.8,0.972337012,4.936560000042454
2012-01-01,EUR,Austria,3.09,0.788239467,3.9201285007465883
2012-01-01,EUR,Belgium,3.7,0.788239467,4.6940050008939735
2012-01-01,BRL,Brazil,10.25,1.805,5.678670360110804
2012-01-01,CAD,Canada,4.73,1.02095,4.63293990890837
2012-01-01,CHF,Switzerland,6.5,0.9551,6.805570097372003
2012-01-01,CLP,Chile,2050,506.05,4.0509831044363205
2012-01-01,CNY,China,15.4,6.3155,2.4384450954002057
2012-01-01,COP,Colombia,8400,1852.15,4.535269821558729
2012-01-01,CRC,Costa Rica,2050,509.54,4.023236644816894
2012-01-01,CZK,Czech Republic,70.22,20.36535,3.448013414942537
2012-01-01,EUR,Germany,3.53,0.788239467,4.478334500852898
2012-01-01,DKK,Denmark,31.5,5.86135,5.374188540182723
2012-01-01,EGP,Egypt,15.5,6.037,2.56750041411297
2012-01-01,EUR,Spain,3.5,0.788239467,4.44027500084565
2012-01-01,EUR,Estonia,2.04,0.788239467,2.588046000492893
2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.430704774644328
2012-01-01,EUR,Finland,3.75,0.788239467,4.757437500906054
2012-01-01,EUR,France,3.6,0.788239467,4.567140000869812
2012-01-01,GBP,Britain,2.49,0.651253663,3.823395001772144
2012-01-01,EUR,Greece,3.3,0.788239467,4.186545000797327
2012-01-01,HKD,Hong Kong,16.5,7.76735,2.1242766194390623
2012-01-01,HUF,Hungary,645,245.69425,2.6252140617861426
2012-01-01,IDR,Indonesia,22534,9160,2.4600436681222706
2012-01-01,INR,India,84,51.905,1.6183412002697235
2012-01-01,EUR,Ireland,3.8,0.788239467,4.820870000918134
2012-01-01,ILS,Israel,15.9,3.8485,4.131479797323633
2012-01-01,EUR,Italy,3.5,0.788239467,4.44027500084565
2012-01-01,JPY,Japan,320,76.92,4.160166406656266
2012-01-01,KRW,South Korea,3700,1158.75,3.1930960086299893
2012-01-01,LKR,Sri Lanka,290,113.93,2.54542262792943
2012-01-01,MXN,Mexico,37,13.6844,2.7038087164946947
2012-01-01,MYR,Malaysia,7.35,3.13955,2.3410998391489226
2012-01-01,EUR,Netherlands,3.25,0.788239467,4.123112500785247
2012-01-01,NOK,Norway,41,6.0399,6.788191857481084
2012-01-01,NZD,New Zealand,5.1,1.26000126,4.047615000004048
2012-01-01,PKR,Pakistan,260,90.05,2.887284841754581
2012-01-01,PEN,Peru,10,2.6925,3.714020427112349
2012-01-01,PHP,Philippines,118,44.005,2.6815134643790475
2012-01-01,PLN,Poland,9.1,3.52045,2.58489681716826
2012-01-01,EUR,Portugal,2.9,0.788239467,3.6790850007006815
2012-01-01,RUB,Russia,81,31.7693,2.549631247776942
2012-01-01,SAR,Saudi Arabia,10,3.7502,2.666524452029225
2012-01-01,SGD,Singapore,4.85,1.2928,3.7515470297029703
2012-01-01,SEK,Sweden,41,6.9338,5.913063543799937
2012-01-01,THB,Thailand,78,31.75,2.456692913385827
2012-01-01,TRY,Turkey,6.6,1.86295,3.5427681902359156
2012-01-01,TWD,Taiwan,75,29.9795,2.5017095014926864
2012-01-01,UAH,Ukraine,17,8.0405,2.1142963746035695
2012-01-01,UYU,Uruguay,90,19.45,4.627249357326479
2012-01-01,USD,United States,3.81,1,3.81
2012-01-01,VEF,Venezuela,30,4.29465,6.985435367259265
2012-01-01,ZAR,South Africa,19.95,8.1304,2.453753812850536
2012-07-01,AED,UAE,12,3.67295,3.26712860234961
2012-07-01,ARS,Argentina,19,4.56625,4.160963591568573
2012-07-01,AUD,Australia,4.56,0.974326497,4.680155999082923
2012-07-01,EUR,Austria,3.19,0.824844311,3.8673964982950584
2012-07-01,EUR,Belgium,3.8,0.824844311,4.606929997969035
2012-07-01,BRL,Brazil,10.08,2.04215,4.9359743407683085
2012-07-01,CAD,Canada,5.12,1.01945,5.022315954681446
2012-07-01,CHF,Switzerland,6.5,0.9906,6.561679790026247
2012-07-01,CLP,Chile,2050,493.05,4.157793327248758
2012-07-01,CNY,China,15.65,6.3885,2.449714330437505
2012-07-01,COP,Colombia,8600,1804.475,4.7659291483672535
2012-07-01,CZK,Czech Republic,70.33,21.048,3.3414101102242495
2012-07-01,EUR,Germany,3.64,0.824844311,4.412953998054549
2012-07-01,DKK,Denmark,28.5,6.1356,4.645022491687854
2012-07-01,EGP,Egypt,16,6.0665,2.6374350943707245
2012-07-01,EUR,Spain,3.5,0.824844311,4.243224998129374
2012-07-01,EUR,Estonia,2.04,0.824844311,2.4731939989096925
2012-07-01,EUR,Euro area,3.583482241,0.824844311,4.344434692961106
2012-07-01,EUR,Finland,3.75,0.824844311,4.546312497995758
2012-07-01,EUR,France,3.6,0.824844311,4.364459998075928
2012-07-01,GBP,Britain,2.69,0.646266197,4.162371500299899
2012-07-01,EUR,Greece,2.683,0.824844311,3.2527350485660316
2012-07-01,HKD,Hong Kong,16.5,7.75815,2.126795692271998
2012-07-01,HUF,Hungary,830,238.2151,3.4842459608983645
2012-07-01,IDR,Indonesia,24200,9482.5,2.5520696018982334
2012-07-01,INR,India,89,56.165,1.5846167542063563
2012-07-01,EUR,Ireland,3.49,0.824844311,4.231101498134719
2012-07-01,ILS,Israel,11.9,4.07625,2.91934989267096
2012-07-01,EUR,Italy,3.6,0.824844311,4.364459998075928
2012-07-01,JPY,Japan,320,78.22,4.091025313219125
2012-07-01,KRW,South Korea,3700,1151,3.214596003475239
2012-07-01,LKR,Sri Lanka,290,131,2.213740458015267
2012-07-01,MXN,Mexico,37,13.687,2.7032950975378096
2012-07-01,MYR,Malaysia,7.4,3.1735,2.331810304080668
2012-07-01,EUR,Netherlands,3.38,0.824844311,4.09774299819351
2012-07-01,NOK,Norway,43,6.09205,7.0583793632685214
2012-07-01,NZD,New Zealand,5.1,1.273560876,4.004520000659945
2012-07-01,PKR,Pakistan,285,94.605,3.0125257650229904
2012-07-01,PHP,Philippines,118,42.2,2.796208530805687
2012-07-01,PLN,Poland,9.1,3.46035,2.6297917840680856
2012-07-01,EUR,Portugal,4.95,0.824844311,6.001132497354401
2012-07-01,RUB,Russia,75,32.76525,2.2890104607778055
2012-07-01,SAR,Saudi Arabia,10,3.75025,2.666488900739951
2012-07-01,SGD,Singapore,4.4,1.2585,3.496225665474772
2012-07-01,SEK,Sweden,39.97301987,6.9777,5.72868135202144
2012-07-01,THB,Thailand,82,31.7,2.586750788643533
2012-07-01,TRY,Turkey,8.25,1.8269,4.5158465159559915
2012-07-01,TWD,Taiwan,75,30.1955,2.4838138133165537
2012-07-01,UAH,Ukraine,15,8.0855,1.8551728402696186
2012-07-01,UYU,Uruguay,99,21.87,4.526748971193415
2012-07-01,USD,United States,3.96,1,3.96
2012-07-01,VEF,Venezuela,34,4.29465,7.9168267495605
2012-07-01,ZAR,South Africa,19.95,8.4683,2.3558447386134174
2013-01-01,AED,UAE,12,3.67305,3.267039653693797
2013-01-01,ARS,Argentina,19,4.9765,3.8179443383904355
2013-01-01,AUD,Australia,4.7,0.959094615,4.900454998384075
2013-01-01,EUR,Austria,3.39,0.736946829,4.600060501786894
2013-01-01,EUR,Belgium,3.8,0.736946829,5.156410002003008
2013-01-01,BRL,Brazil,11.25,1.99335,5.643765520355181
2013-01-01,CAD,Canada,5.41,1.0029,5.3943563665370435
2013-01-01,CHF,Switzerland,6.5,0.9123,7.124849282034418
2013-01-01,CLP,Chile,2050,471.75,4.345521992580816
2013-01-01,CNY,China,16,6.2204,2.5721818532570255
2013-01-01,COP,Colombia,8600,1773.175,4.850057100962962
2013-01-01,CRC,Costa Rica,2200,500.83,4.392708104546453
2013-01-01,CZK,Czech Republic,70.33,18.89495,3.7221585661777348
2013-01-01,EUR,Germany,3.64,0.736946829,4.9392980019186705
2013-01-01,DKK,Denmark,28.5,5.49795,5.183750306932583
2013-01-01,EGP,Egypt,16,6.68575,2.3931496092435407
2013-01-01,EUR,Spain,3.5,0.736946829,4.749325001844875
2013-01-01,EUR,Estonia,2.7,0.736946829,3.6637650014231897
2013-01-01,EUR,Euro area,3.594849572,0.736946829,4.878031128620272
2013-01-01,EUR,Finland,3.75,0.736946829,5.088562501976653
2013-01-01,EUR,France,3.6,0.736946829,4.885020001897586
2013-01-01,GBP,Britain,2.69,0.633211968,4.248182498028843
2013-01-01,EUR,Greece,3.3,0.736946829,4.4779350017394535
2013-01-01,HKD,Hong Kong,17,7.7591,2.190975757497648
2013-01-01,HUF,Hungary,830,217.46935,3.816629791738468
2013-01-01,IDR,Indonesia,27939,9767.5,2.8604044023547477
2013-01-01,INR,India,89,53.395,1.6668227362112555
2013-01-01,EUR,Ireland,3.49,0.736946829,4.735755501839605
2013-01-01,ILS,Israel,14.9,3.72455,4.000483279859312
2013-01-01,EUR,Italy,3.85,0.736946829,5.224257502029364
2013-01-01,JPY,Japan,320,91.065,3.513973535386812
2013-01-01,KRW,South Korea,3700,1085.475,3.408645984476842
2013-01-01,LKR,Sri Lanka,350,126.45,2.76789244760775
2013-01-01,MXN,Mexico,37,12.7384,2.904603403881178
2013-01-01,MYR,Malaysia,7.95,3.083,2.578657152124554
2013-01-01,EUR,Netherlands,3.45,0.736946829,4.68147750181852
2013-01-01,NOK,Norway,43,5.4831,7.842279002753916
2013-01-01,NZD,New Zealand,5.2,1.202428906,4.324580001405921
2013-01-01,PKR,Pakistan,290,97.665,2.9693339476782876
2013-01-01,PEN,Peru,10,2.5595,3.9070130884938465
2013-01-01,PHP,Philippines,118,40.6,2.9064039408866993
2013-01-01,PLN,Poland,9.1,3.092,2.9430789133247086
2013-01-01,EUR,Portugal,2.95,0.736946829,4.003002501554967
2013-01-01,RUB,Russia,72.88,30.045,2.425694791146613
2013-01-01,SAR,Saudi Arabia,11,3.7502,2.9331768972321477
2013-01-01,SGD,Singapore,4.5,1.23485,3.6441673077701746
2013-01-01,SEK,Sweden,40.55930138,6.3492,6.388096355446356
2013-01-01,THB,Thailand,87,29.755,2.923878339774828
2013-01-01,TRY,Turkey,8.45,1.76875,4.7773851590106
2013-01-01,TWD,Taiwan,75,29.502,2.5422005287777103
2013-01-01,UAH,Ukraine,19,8.144,2.3330058939096268
2013-01-01,UYU,Uruguay,105,19.28,5.446058091286306
2013-01-01,USD,United States,4.03,1,4.03
2013-01-01,VEF,Venezuela,39,4.29465,9.081065977437044
2013-01-01,ZAR,South Africa,20.9,9.047,2.310158063446446
2013-07-01,AED,UAE,12,3.673,3.2670841274162807
2013-07-01,ARS,Argentina,21,5.4125,3.8799076212471135
2013-07-01,AUD,Australia,5.035,1.089858863,4.619864251175063
2013-07-01,EUR,Austria,3.39,0.777756173,4.358692502463751
2013-07-01,EUR,Belgium,3.7,0.777756173,4.75727500268905
2013-07-01,BRL,Brazil,12,2.27065,5.284830334926123
2013-07-01,CAD,Canada,5.53,1.05125,5.260404280618312
2013-07-01,CHF,Switzerland,6.5,0.9674,6.719040727723796
2013-07-01,CLP,Chile,2000,508.155,3.9358069880253073
2013-07-01,CNY,China,16,6.1341,2.6083696059731665
2013-07-01,COP,Colombia,8600,1921,4.476834981780323
2013-07-01,CRC,Costa Rica,2150,498.675,4.311425276984007
2013-07-01,CZK,Czech Republic,70.45,20.1828,3.4905959529896746
2013-07-01,EUR,Germany,3.64,0.777756173,4.680130002645444
2013-07-01,DKK,Denmark,28.5,5.8006,4.913284832603524
2013-07-01,EGP,Egypt,16.75,7.00915,2.3897334198868623
2013-07-01,EUR,Spain,3.5,0.777756173,4.500125002543696
2013-07-01,EUR,Estonia,2.75,0.777756173,3.535812501998618
2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.6593914838654715
2013-07-01,EUR,Finland,4.1,0.777756173,5.271575002979757
2013-07-01,EUR,France,3.9,0.777756173,5.014425002834404
2013-07-01,GBP,Britain,2.69,0.669142494,4.020070499363623
2013-07-01,EUR,Greece,2.6,0.777756173,3.342950001889603
2013-07-01,HKD,Hong Kong,17,7.75665,2.191667794730973
2013-07-01,HUF,Hungary,860,228.462,3.764302159658937
2013-07-01,IDR,Indonesia,27939,9965,2.8037129954841946
2013-07-01,INR,India,90,59.98,1.5005001667222408
2013-07-01,EUR,Ireland,3.46,0.777756173,4.448695002514625
2013-07-01,ILS,Israel,17.5,3.64595,4.799846404915042
2013-07-01,EUR,Italy,3.75,0.777756173,4.8215625027253886
2013-07-01,JPY,Japan,320,100.105,3.1966435242994855
2013-07-01,KRW,South Korea,3900,1135.7,3.4340054591881657
2013-07-01,LKR,Sri Lanka,370,130.8,2.8287461773700304
2013-07-01,MXN,Mexico,37,12.94115,2.859096757243367
2013-07-01,MYR,Malaysia,7.3,3.1805,2.2952365980191796
2013-07-01,EUR,Netherlands,3.45,0.777756173,4.435837502507358
2013-07-01,NOK,Norway,46,6.1281,7.506404921590705
2013-07-01,NZD,New Zealand,5.5,1.279344975,4.299075001252105
2013-07-01,PKR,Pakistan,300,100.035,2.99895036737142
2013-07-01,PEN,Peru,10,2.783,3.5932446999640675
2013-07-01,PHP,Philippines,115.21,43.44,2.6521639042357275
2013-07-01,PLN,Poland,9.2,3.3655,2.7336205615807456
2013-07-01,EUR,Portugal,2.95,0.777756173,3.7929625021439723
2013-07-01,RUB,Russia,87,32.9389,2.641253958086032
2013-07-01,SAR,Saudi Arabia,10,3.7502,2.666524452029225
2013-07-01,SGD,Singapore,4.7,1.2747,3.6871420726445443
2013-07-01,SEK,Sweden,41.61,6.7583,6.156873770030924
2013-07-01,THB,Thailand,89,31.275,2.84572342126299
2013-07-01,TRY,Turkey,8.5,1.95745,4.342384224373547
2013-07-01,TWD,Taiwan,79,30.0285,2.6308340409943884
2013-07-01,UAH,Ukraine,19,8.155,2.3298589822194975
2013-07-01,UYU,Uruguay,105,21.085,4.979843490633152
2013-07-01,USD,United States,4.18,1,4.18
2013-07-01,VEF,Venezuela,45,6.2921,7.1518253047472236
2013-07-01,ZAR,South Africa,22.5,10.04725,2.2394187464231505
2014-01-01,AED,UAE,12,3.673,3.2670841274162807
2014-01-01,ARS,Argentina,21,6.92125,3.0341340075853354
2014-01-01,AUD,Australia,5.05,1.128859288,4.473542498770671
2014-01-01,EUR,Austria,3.39,0.737218475,4.598365498097426
2014-01-01,EUR,Belgium,3.95,0.737218475,5.3579774977831365
2014-01-01,BRL,Brazil,12.4,2.36305,5.247455618797741
2014-01-01,CAD,Canada,5.54,1.1051,5.013120984526287
2014-01-01,CHF,Switzerland,6.5,0.91005,7.1424646997417724
2014-01-01,CLP,Chile,2000,541.95,3.6903773410831255
2014-01-01,CNY,China,16.6,6.0513,2.743212202336688
2014-01-01,COP,Colombia,8600,1982.795,4.337311724106627
2014-01-01,CRC,Costa Rica,2150,501.92,4.283551163532037
2014-01-01,CZK,Czech Republic,70.45,20.2838,3.473215078042576
2014-01-01,EUR,Germany,3.67,0.737218475,4.978171497940282
2014-01-01,DKK,Denmark,28.5,5.5014,5.180499509215836
2014-01-01,EGP,Egypt,16.93,6.961,2.4321218215773595
2014-01-01,EUR,Spain,3.65,0.737218475,4.951042497951506
2014-01-01,EUR,Estonia,2.8,0.737218475,3.798059998428552
2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.961843534916837
2014-01-01,EUR,Finland,4.1,0.737218475,5.561444997698952
2014-01-01,EUR,France,3.8,0.737218475,5.154509997867321
2014-01-01,GBP,Britain,2.79,0.603009015,4.626796499883173
2014-01-01,EUR,Greece,3.05,0.737218475,4.137172498288244
2014-01-01,HKD,Hong Kong,18,7.75785,2.320230476227305
2014-01-01,HUF,Hungary,860,223.09705,3.8548246155652888
2014-01-01,IDR,Indonesia,27939,12140,2.3014003294892915
2014-01-01,INR,India,95,61.845,1.5360983102918586
2014-01-01,EUR,Ireland,3.46,0.737218475,4.6933169980581395
2014-01-01,ILS,Israel,17.5,3.4882,5.01691416776561
2014-01-01,EUR,Italy,3.85,0.737218475,5.222332497839259
2014-01-01,JPY,Japan,310,104.245,2.973763729675284
2014-01-01,KRW,South Korea,3700,1067.3,3.466691651831725
2014-01-01,LKR,Sri Lanka,350,130.8,2.6758409785932717
2014-01-01,EUR,Lithuania,8.8,2.5454,3.457216940363008
2014-01-01,MXN,Mexico,37,13.33275,2.7751214115617557
2014-01-01,MYR,Malaysia,7.4,3.3235,2.2265683767112985
2014-01-01,EUR,Netherlands,3.45,0.737218475,4.679752498063753
2014-01-01,NOK,Norway,48,6.15745,7.795434798496131
2014-01-01,NZD,New Zealand,5.5,1.203007519,4.571874999228496
2014-01-01,PKR,Pakistan,320,105.415,3.035621116539392
2014-01-01,PEN,Peru,10,2.8065,3.5631569570639585
2014-01-01,PHP,Philippines,135,45.23,2.9847446385142606
2014-01-01,PLN,Poland,9.2,3.0684,2.9983053056967797
2014-01-01,EUR,Portugal,3,0.737218475,4.069349998316306
2014-01-01,RUB,Russia,89,33.93925,2.622332550071083
2014-01-01,SAR,Saudi Arabia,11,3.7504,2.9330204778157
2014-01-01,SGD,Singapore,4.6,1.27885,3.5969816632130427
2014-01-01,SEK,Sweden,40.7,6.47315,6.287510717347813
2014-01-01,THB,Thailand,96,32.875,2.920152091254753
2014-01-01,TRY,Turkey,8.5,2.26155,3.7584842254206183
2014-01-01,TWD,Taiwan,79,30.161,2.619276549186035
2014-01-01,UAH,Ukraine,19,8.379,2.2675736961451247
2014-01-01,UYU,Uruguay,105,21.38,4.911131898971001
2014-01-01,USD,United States,4.24,1,4.24
2014-01-01,VEF,Venezuela,45,6.2921,7.1518253047472236
2014-01-01,ZAR,South Africa,23.5,10.87765,2.1603930996125085
2014-07-01,AED,UAE,13,3.67305,3.53929295816828
2014-07-01,ARS,Argentina,21,8.16875,2.5707727620504977
2014-07-01,AUD,Australia,5.1,1.059378145,4.814145000131186
2014-07-01,EUR,Austria,3.39,0.742748914,4.564126498339115
2014-07-01,EUR,Belgium,3.7,0.742748914,4.981494998187235
2014-07-01,BRL,Brazil,13,2.22025,5.855196486882107
2014-07-01,CAD,Canada,5.64,1.07405,5.251152180997161
2014-07-01,CHF,Switzerland,6.16,0.9024,6.826241134751774
2014-07-01,CLP,Chile,2100,564.14,3.7224802354025597
2014-07-01,CNY,China,16.9,6.1983,2.7265540551441525
2014-07-01,COP,Colombia,8600,1847.65,4.654561199361351
2014-07-01,CRC,Costa Rica,2150,537.3,4.001488926112042
2014-07-01,CZK,Czech Republic,70.45,20.3877,3.455514844734816
2014-07-01,EUR,Germany,3.67,0.742748914,4.941104498201932
2014-07-01,DKK,Denmark,28.5,5.5388,5.14551888495703
2014-07-01,EGP,Egypt,16.93,7.15005,2.367815609681051
2014-07-01,EUR,Spain,3.65,0.742748914,4.914177498211731
2014-07-01,EUR,Estonia,2.9,0.742748914,3.9044149985791834
